Class;PredefinedType;Name;BuildingStorey;Material;PSET_RÔGGA.RÔGGA_SEÇÃO;PSET_RÔGGA.RÔGGA_DESCRIÇÃO;Width;Thickness;Length;Height;FileName;GlobalId;Ô_CLS_CLASSIFICAÇÃO_SOLIBRI
IfcBuildingElementProxy;NOTDEFINED;EXC - DUMPER ON OFF:DUMPER ON OFF CIRCULAR:1749048;06. LZR;;Ø250mm;ROG_DIFUS_DUMPER ON/OFF;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;1B2KdGQrT1WuEjX$XLOw8o;Bombas de recalque, de drenagem pluvial
IfcBuildingElementProxy;NOTDEFINED;ARC - SUPORTE PARA CONDENSADORAS:SUPORTE E BASE PARA 2 CONDENSADORAS - COM MURETA:1760752;09. TP1;Steel;--;ROG_SUP_BASE PARA CONDENSADORAS;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;04pLYcQx98DAPpu3gBXgz1;Bombas de recalque, de drenagem pluvial
IfcBuildingElementProxy;NOTDEFINED;ARC - SUPORTE PARA CONDENSADORAS:SUPORTE E BASE PARA 2 CONDENSADORAS - COM MURETA:1760910;09. TP1;Steel;--;ROG_SUP_BASE PARA CONDENSADORAS;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;04pLYcQx98DAPpu3gBXgm$;Bombas de recalque, de drenagem pluvial
IfcBuildingElementProxy;NOTDEFINED;ARC - SUPORTE PARA CONDENSADORAS:SUPORTE E BASE PARA 2 CONDENSADORAS - COM MURETA:1760912;09. TP1;Steel;--;ROG_SUP_BASE PARA CONDENSADORAS;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;04pLYcQx98DAPpu3gBXgmX;Bombas de recalque, de drenagem pluvial
IfcBuildingElementProxy;NOTDEFINED;ARC - SUPORTE PARA CONDENSADORAS:SUPORTE E BASE PARA 2 CONDENSADORAS - COM MURETA:1760915;09. TP1;Steel;--;ROG_SUP_BASE PARA CONDENSADORAS;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;04pLYcQx98DAPpu3gBXgmY;Bombas de recalque, de drenagem pluvial
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678410;34. TPA;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XdL;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678411;34. TPA;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XdK;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678416;34. TPA;Borracha, butil;"5/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XdF;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678417;34. TPA;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XdE;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678422;34. TPA;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Xd9;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678425;34. TPA;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Xd6;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678428;34. TPA;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Xd3;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678429;34. TPA;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Xd2;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678434;34. TPA;Borracha, butil;"1/2""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Xdz;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678439;34. TPA;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Xdu;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678471;34. TPA;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XaO;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678472;34. TPA;Borracha, butil;"1/2""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XaN;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678473;34. TPA;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XaM;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678474;34. TPA;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XaL;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678475;34. TPA;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XaK;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678476;34. TPA;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XaJ;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678477;34. TPA;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XaI;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678478;34. TPA;Borracha, butil;"1/2""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XaH;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678485;34. TPA;Borracha, butil;"1/2""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XaA;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678488;34. TPA;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Xa7;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678489;34. TPA;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Xa6;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678492;34. TPA;Borracha, butil;"1/2""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Xa3;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678497;34. TPA;Borracha, butil;"1/2""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Xa_;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678500;34. TPA;Borracha, butil;"1/2""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Xax;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678503;34. TPA;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Xau;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678506;34. TPA;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Xar;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678509;34. TPA;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Xao;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678512;34. TPA;Borracha, butil;"1/2""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Xal;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678515;34. TPA;Borracha, butil;"1/2""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Xai;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678518;34. TPA;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Xaf;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678521;34. TPA;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Xac;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678526;34. TPA;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XaX;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678527;34. TPA;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XaW;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678530;34. TPA;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XbT;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678533;34. TPA;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XbQ;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678536;34. TPA;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XbN;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678539;34. TPA;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XbK;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678542;34. TPA;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XbH;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678545;34. TPA;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XbE;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678548;34. TPA;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XbB;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678551;34. TPA;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Xb8;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678554;34. TPA;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Xb5;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678557;34. TPA;Borracha, butil;"1/2""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Xb2;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678560;34. TPA;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Xb$;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678569;34. TPA;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Xbs;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678570;34. TPA;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Xbr;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678571;34. TPA;Borracha, butil;"1/2""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Xbq;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678572;34. TPA;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Xbp;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678575;34. TPA;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Xbm;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678578;34. TPA;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Xbj;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678581;34. TPA;Borracha, butil;"1/2""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Xbg;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678584;34. TPA;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Xbd;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678587;34. TPA;Borracha, butil;"1/2""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072Xba;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678590;34. TPA;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XbX;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678593;34. TPA;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XYU;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678596;34. TPA;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XYR;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678599;34. TPA;Borracha, butil;"1/2""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XYO;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678602;34. TPA;Borracha, butil;"1/2""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XYL;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678605;34. TPA;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XYI;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678608;34. TPA;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XYF;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678611;34. TPA;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XYC;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678614;34. TPA;Borracha, butil;"1/2""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XY9;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678617;34. TPA;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XY6;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678620;34. TPA;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XY3;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678623;34. TPA;Borracha, butil;"1/2""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XY0;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678626;34. TPA;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XYz;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678629;34. TPA;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XYw;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678632;34. TPA;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XYt;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678635;34. TPA;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XYq;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678638;34. TPA;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XYn;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678660;34. TPA;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XZR;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678661;34. TPA;Borracha, butil;"1/2""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XZQ;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678662;34. TPA;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XZP;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678663;34. TPA;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XZO;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678664;34. TPA;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XZN;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678665;34. TPA;Borracha, butil;"3/8""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XZM;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678666;34. TPA;Borracha, butil;"1/4""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XZL;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678667;34. TPA;Borracha, butil;"1/2""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XZK;Sanca, cortineiro e testeira
IfcCovering;INSULATION;Isolamento de tubulação:Polipex:1678674;34. TPA;Borracha, butil;"1/2""";ROG_ISOL_FRIGORÍGENA;;;;;PHN21043-CLI-EX-0002-BIM-TOR-GER-MODELO_DA_TORRE-R00.ifc;2RHGRx1Qr3VOG8Ua072XZD;Sanca, cortineiro e testeira
